StopName_zh,StopName_en,RouteUID,RouteID,RouteName_zh,RouteName_en
鹿陶廟,Lutao Temple,TNN1122,1122,綠22,G22
竹圍,Jhuwei,TNN1122,1122,綠22,G22
後旦,Houdan,TNN1122,1122,綠22,G22
玉田里,Yutian Vil.,TNN1122,1122,綠22,G22
玉安街口,Yuan St. Intersection,TNN1122,1122,綠22,G22
玉井站,Yujing Bus Station,TNN1122,1122,綠22,G22
玉井站,Yujing Bus Station,TNN1122,1122,綠22,G22
玉安街口,Yuan St. Intersection,TNN1122,1122,綠22,G22
玉田里,Yutian Vil.,TNN1122,1122,綠22,G22
後旦,Houdan,TNN1122,1122,綠22,G22
竹圍,Jhuwei,TNN1122,1122,綠22,G22
鹿陶廟,Lutao Temple,TNN1122,1122,綠22,G22
鹿陶,Lutao,TNN1122,1122,綠22,G22
埔頭子,Butouzih,TNN1122,1122,綠22,G22
大林路口,Dalin Rd. Intersection,TNN1122,1122,綠22,G22
鹿陶洋,Lutaoyang,TNN1122,1122,綠22,G22
東西煙,Dongsiyan,TNN1122,1122,綠22,G22
油車,Youche,TNN1122,1122,綠22,G22
楠西橋,Nansi Bridge,TNN1122,1122,綠22,G22
楠西區圖書館,Nansi District Library,TNN1122,1122,綠22,G22
楠西區公所,Nansi District Office,TNN1122,1122,綠22,G22
楠西街,Nansi St.,TNN1122,1122,綠22,G22
楠西區東勢里,Nansi District Dongshih Vil.,TNN1122,1122,綠22,G22
楠西,Nansi,TNN1122,1122,綠22,G22
台電楠西服務所,Taiwan Power Company Nansi Service Center,TNN1122,1122,綠22,G22
茄拔路口,Jiaba Rd. Intersection,TNN1122,1122,綠22,G22
內埔,Neipu,TNN1122,1122,綠22,G22
關帝廳,Guandi Temple,TNN1122,1122,綠22,G22
香蕉市,Siangjiaoshih,TNN1122,1122,綠22,G22
中山堂,Jhongshan Hall,TNN1122,1122,綠22,G22
灣丘,Wanciou,TNN1122,1122,綠22,G22
土地公廟,Tudigong Temple,TNN1122,1122,綠22,G22
梅嶺資訊站,Meiling Information Center,TNN1122,1122,綠22,G22
香蕉山,Siangjiaoshan,TNN1122,1122,綠22,G22
北勢仔,Beishihzih,TNN1122,1122,綠22,G22
下井仔湖,Siajingzihhu,TNN1122,1122,綠22,G22
上井仔湖,Shangjingzihhu,TNN1122,1122,綠22,G22
二層坪,Ercengping,TNN1122,1122,綠22,G22
梅嶺,Meiling,TNN1122,1122,綠22,G22
玉井站,Yujing Bus Station,TNN1123,1123,綠23,G23
玉安街口,Yuan St. Intersection,TNN1123,1123,綠23,G23
玉田里,Yutian Vil.,TNN1123,1123,綠23,G23
後旦,Houdan,TNN1123,1123,綠23,G23
竹圍,Jhuwei,TNN1123,1123,綠23,G23
鹿陶廟,Lutao Temple,TNN1123,1123,綠23,G23
鹿陶,Lutao,TNN1123,1123,綠23,G23
埔頭子,Butouzih,TNN1123,1123,綠23,G23
大林路口,Dalin Rd. Intersection,TNN1123,1123,綠23,G23
鹿陶洋,Lutaoyang,TNN1123,1123,綠23,G23
東西煙,Dongsiyan,TNN1123,1123,綠23,G23
油車,Youche,TNN1123,1123,綠23,G23
楠西橋,Nansi Bridge,TNN1123,1123,綠23,G23
楠西區圖書館,Nansi District Library,TNN1123,1123,綠23,G23
楠西區公所,Nansi District Office,TNN1123,1123,綠23,G23
楠西街,Nansi St.,TNN1123,1123,綠23,G23
楠西區東勢里,Nansi District Dongshih Vil.,TNN1123,1123,綠23,G23
楠西,Nansi,TNN1123,1123,綠23,G23
楠西國中,Nansi Junior High School,TNN1123,1123,綠23,G23
水庫路口,Shueiku Rd. Intersection,TNN1123,1123,綠23,G23
檨子坑,Shezihkeng,TNN1123,1123,綠23,G23
山頂,Shanding,TNN1123,1123,綠23,G23
風窗,Fongchuang,TNN1123,1123,綠23,G23
埤仔坑,Bizihkeng,TNN1123,1123,綠23,G23
密枝南,South Mijhih,TNN1123,1123,綠23,G23
密枝,Mijhih,TNN1123,1123,綠23,G23
密枝北,North Mijhih,TNN1123,1123,綠23,G23
東勢坑,Dongshihkeng,TNN1123,1123,綠23,G23
坊子頭,Fangzihtou,TNN1123,1123,綠23,G23
吊橋頭,Diaociaotou,TNN1123,1123,綠23,G23
雙溪,Shuang River,TNN1123,1123,綠23,G23
社區口,Shecyukou,TNN1123,1123,綠23,G23
自強橋,Zihciang Bridge,TNN1123,1123,綠23,G23
新安區,Sinancyu,TNN1123,1123,綠23,G23
第一社區,First Community,TNN1123,1123,綠23,G23
雙溪新社區,Shuangsi New Community,TNN1123,1123,綠23,G23
雙溪新社區,Shuangsi New Community,TNN1123,1123,綠23,G23
第一社區,First Community,TNN1123,1123,綠23,G23
新安區,Sinancyu,TNN1123,1123,綠23,G23
自強橋,Zihciang Bridge,TNN1123,1123,綠23,G23
社區口,Shecyukou,TNN1123,1123,綠23,G23
雙溪,Shuang River,TNN1123,1123,綠23,G23
吊橋頭,Diaociaotou,TNN1123,1123,綠23,G23
坊子頭,Fangzihtou,TNN1123,1123,綠23,G23
東勢坑,Dongshihkeng,TNN1123,1123,綠23,G23
密枝北,North Mijhih,TNN1123,1123,綠23,G23
密枝,Mijhih,TNN1123,1123,綠23,G23
密枝南,South Mijhih,TNN1123,1123,綠23,G23
埤仔坑,Bizihkeng,TNN1123,1123,綠23,G23
風窗,Fongchuang,TNN1123,1123,綠23,G23
山頂,Shanding,TNN1123,1123,綠23,G23
檨子坑,Shezihkeng,TNN1123,1123,綠23,G23
水庫路口,Shueiku Rd. Intersection,TNN1123,1123,綠23,G23
楠西國中,Nansi Junior High School,TNN1123,1123,綠23,G23
楠西,Nansi,TNN1123,1123,綠23,G23
楠西區東勢里,Nansi District Dongshih Vil.,TNN1123,1123,綠23,G23
楠西街,Nansi St.,TNN1123,1123,綠23,G23
楠西區公所,Nansi District Office,TNN1123,1123,綠23,G23
楠西區圖書館,Nansi District Library,TNN1123,1123,綠23,G23
楠西橋,Nansi Bridge,TNN1123,1123,綠23,G23
油車,Youche,TNN1123,1123,綠23,G23
東西煙,Dongsiyan,TNN1123,1123,綠23,G23
鹿陶洋,Lutaoyang,TNN1123,1123,綠23,G23
大林路口,Dalin Rd. Intersection,TNN1123,1123,綠23,G23
埔頭子,Butouzih,TNN1123,1123,綠23,G23
鹿陶,Lutao,TNN1123,1123,綠23,G23
鹿陶廟,Lutao Temple,TNN1123,1123,綠23,G23
竹圍,Jhuwei,TNN1123,1123,綠23,G23
後旦,Houdan,TNN1123,1123,綠23,G23
玉田里,Yutian Vil.,TNN1123,1123,綠23,G23
玉安街口,Yuan St. Intersection,TNN1123,1123,綠23,G23
玉井站,Yujing Bus Station,TNN1123,1123,綠23,G23
玉井站,Yujing Bus Station,TNN1124,1124,綠24,G24
玉安街口,Yuan St. Intersection,TNN1124,1124,綠24,G24
玉田里,Yutian Vil.,TNN1124,1124,綠24,G24
後旦,Houdan,TNN1124,1124,綠24,G24
竹圍,Jhuwei,TNN1124,1124,綠24,G24
鹿陶廟,Lutao Temple,TNN1124,1124,綠24,G24
鹿陶,Lutao,TNN1124,1124,綠24,G24
埔頭子,Butouzih,TNN1124,1124,綠24,G24
大林路口,Dalin Rd. Intersection,TNN1124,1124,綠24,G24
鹿陶洋,Lutaoyang,TNN1124,1124,綠24,G24
東西煙,Dongsiyan,TNN1124,1124,綠24,G24
油車,Youche,TNN1124,1124,綠24,G24
楠西橋,Nansi Bridge,TNN1124,1124,綠24,G24
楠西區圖書館,Nansi District Library,TNN1124,1124,綠24,G24
楠西區公所,Nansi District Office,TNN1124,1124,綠24,G24
楠西街,Nansi St.,TNN1124,1124,綠24,G24
楠西區東勢里,Nansi District Dongshih Vil.,TNN1124,1124,綠24,G24
楠西,Nansi,TNN1124,1124,綠24,G24
楠西國中,Nansi Junior High School,TNN1124,1124,綠24,G24
水庫路口,Shueiku Rd. Intersection,TNN1124,1124,綠24,G24
照興里,Jhaosing Vil.,TNN1124,1124,綠24,G24
小普陀山,Siaoputuoshan,TNN1124,1124,綠24,G24
興北,Singbei,TNN1124,1124,綠24,G24
樂群新村,Lecyun New Village,TNN1124,1124,綠24,G24
曾文二橋,Zengwun Second Bridge,TNN1124,1124,綠24,G24
曾文二橋口,Zengwun Second Bridge Intersection,TNN1124,1124,綠24,G24
曾文工務段,Zengwun Construction Section,TNN1124,1124,綠24,G24
曾文青年活動中心,Zengwun Youth Activity Center,TNN1124,1124,綠24,G24
曾文管理局,Zengwun Reservoir Administration,TNN1124,1124,綠24,G24
玉井站,Yujing Bus Station,TNN1124,1124,綠24,G24
玉安街口,Yuan St. Intersection,TNN1124,1124,綠24,G24
玉田里,Yutian Vil.,TNN1124,1124,綠24,G24
後旦,Houdan,TNN1124,1124,綠24,G24
竹圍,Jhuwei,TNN1124,1124,綠24,G24
鹿陶廟,Lutao Temple,TNN1124,1124,綠24,G24
鹿陶,Lutao,TNN1124,1124,綠24,G24
埔頭子,Butouzih,TNN1124,1124,綠24,G24
大林路口,Dalin Rd. Intersection,TNN1124,1124,綠24,G24
鹿陶洋,Lutaoyang,TNN1124,1124,綠24,G24
東西煙,Dongsiyan,TNN1124,1124,綠24,G24
油車,Youche,TNN1124,1124,綠24,G24
楠西橋,Nansi Bridge,TNN1124,1124,綠24,G24
楠西區圖書館,Nansi District Library,TNN1124,1124,綠24,G24
楠西區公所,Nansi District Office,TNN1124,1124,綠24,G24
楠西街,Nansi St.,TNN1124,1124,綠24,G24
楠西區東勢里,Nansi District Dongshih Vil.,TNN1124,1124,綠24,G24
楠西,Nansi,TNN1124,1124,綠24,G24
楠西國中,Nansi Junior High School,TNN1124,1124,綠24,G24
水庫路口,Shueiku Rd. Intersection,TNN1124,1124,綠24,G24
照興里,Jhaosing Vil.,TNN1124,1124,綠24,G24
小普陀山,Siaoputuoshan,TNN1124,1124,綠24,G24
興北,Singbei,TNN1124,1124,綠24,G24
樂群新村,Lecyun New Village,TNN1124,1124,綠24,G24
曾文二橋,Zengwun Second Bridge,TNN1124,1124,綠24,G24
曾文二橋口,Zengwun Second Bridge Intersection,TNN1124,1124,綠24,G24
曾文工務段,Zengwun Construction Section,TNN1124,1124,綠24,G24
曾文青年活動中心,Zengwun Youth Activity Center,TNN1124,1124,綠24,G24
曾文管理局,Zengwun Reservoir Administration,TNN1124,1124,綠24,G24
東口遊憩區,Dongkou Recreation Area,TNN1124,1124,綠24,G24
溪畔遊樂區,Amusement Area of Stream Banks,TNN1124,1124,綠24,G24
曾文之眼,Information Center of Zengwen Reservoir,TNN1124,1124,綠24,G24
壩頂,Crest of the Dam,TNN1124,1124,綠24,G24
曾文遊樂區,Amusement Area of Zengwen Reservoir,TNN1124,1124,綠24,G24
觀景樓,Observatory,TNN1124,1124,綠24,G24
玉井站,Yujing Bus Station,TNN1124,1124,綠24,G24
玉安街口,Yuan St. Intersection,TNN1124,1124,綠24,G24
玉田里,Yutian Vil.,TNN1124,1124,綠24,G24
後旦,Houdan,TNN1124,1124,綠24,G24
竹圍,Jhuwei,TNN1124,1124,綠24,G24
鹿陶廟,Lutao Temple,TNN1124,1124,綠24,G24
鹿陶,Lutao,TNN1124,1124,綠24,G24
埔頭子,Butouzih,TNN1124,1124,綠24,G24
大林路口,Dalin Rd. Intersection,TNN1124,1124,綠24,G24
鹿陶洋,Lutaoyang,TNN1124,1124,綠24,G24
東西煙,Dongsiyan,TNN1124,1124,綠24,G24
油車,Youche,TNN1124,1124,綠24,G24
楠西橋,Nansi Bridge,TNN1124,1124,綠24,G24
楠西區圖書館,Nansi District Library,TNN1124,1124,綠24,G24
楠西區公所,Nansi District Office,TNN1124,1124,綠24,G24
楠西街,Nansi St.,TNN1124,1124,綠24,G24
楠西區東勢里,Nansi District Dongshih Vil.,TNN1124,1124,綠24,G24
楠西,Nansi,TNN1124,1124,綠24,G24
楠西國中,Nansi Junior High School,TNN1124,1124,綠24,G24
水庫路口,Shueiku Rd. Intersection,TNN1124,1124,綠24,G24
照興里,Jhaosing Vil.,TNN1124,1124,綠24,G24
小普陀山,Siaoputuoshan,TNN1124,1124,綠24,G24
興北,Singbei,TNN1124,1124,綠24,G24
樂群新村,Lecyun New Village,TNN1124,1124,綠24,G24
曾文二橋,Zengwun Second Bridge,TNN1124,1124,綠24,G24
曾文二橋口,Zengwun Second Bridge Intersection,TNN1124,1124,綠24,G24
曾文工務段,Zengwun Construction Section,TNN1124,1124,綠24,G24
曾文青年活動中心,Zengwun Youth Activity Center,TNN1124,1124,綠24,G24
南區水資源局,Southern Region Water Resources Office,TNN1124,1124,綠24,G24
曾文管理局,Zengwun Reservoir Administration,TNN1124,1124,綠24,G24
觀景樓,Observatory,TNN1124,1124,綠24,G24
曾文遊樂區,Amusement Area of Zengwen Reservoir,TNN1124,1124,綠24,G24
壩頂,Crest of the Dam,TNN1124,1124,綠24,G24
曾文之眼,Information Center of Zengwen Reservoir,TNN1124,1124,綠24,G24
溪畔遊樂區,Amusement Area of Stream Banks,TNN1124,1124,綠24,G24
東口遊憩區,Dongkou Recreation Area,TNN1124,1124,綠24,G24
曾文管理局,Zengwun Reservoir Administration,TNN1124,1124,綠24,G24
曾文青年活動中心,Zengwun Youth Activity Center,TNN1124,1124,綠24,G24
曾文工務段,Zengwun Construction Section,TNN1124,1124,綠24,G24
曾文二橋口,Zengwun Second Bridge Intersection,TNN1124,1124,綠24,G24
曾文二橋,Zengwun Second Bridge,TNN1124,1124,綠24,G24
樂群新村,Lecyun New Village,TNN1124,1124,綠24,G24
興北,Singbei,TNN1124,1124,綠24,G24
小普陀山,Siaoputuoshan,TNN1124,1124,綠24,G24
照興里,Jhaosing Vil.,TNN1124,1124,綠24,G24
水庫路口,Shueiku Rd. Intersection,TNN1124,1124,綠24,G24
楠西國中,Nansi Junior High School,TNN1124,1124,綠24,G24
楠西,Nansi,TNN1124,1124,綠24,G24
楠西區東勢里,Nansi District Dongshih Vil.,TNN1124,1124,綠24,G24
楠西街,Nansi St.,TNN1124,1124,綠24,G24
楠西區公所,Nansi District Office,TNN1124,1124,綠24,G24
楠西區圖書館,Nansi District Library,TNN1124,1124,綠24,G24
楠西橋,Nansi Bridge,TNN1124,1124,綠24,G24
油車,Youche,TNN1124,1124,綠24,G24
東西煙,Dongsiyan,TNN1124,1124,綠24,G24
鹿陶洋,Lutaoyang,TNN1124,1124,綠24,G24
大林路口,Dalin Rd. Intersection,TNN1124,1124,綠24,G24
埔頭子,Butouzih,TNN1124,1124,綠24,G24
鹿陶,Lutao,TNN1124,1124,綠24,G24
鹿陶廟,Lutao Temple,TNN1124,1124,綠24,G24
竹圍,Jhuwei,TNN1124,1124,綠24,G24
後旦,Houdan,TNN1124,1124,綠24,G24
玉田里,Yutian Vil.,TNN1124,1124,綠24,G24
玉安街口,Yuan St. Intersection,TNN1124,1124,綠24,G24
玉井站,Yujing Bus Station,TNN1124,1124,綠24,G24
曾文管理局,Zengwun Reservoir Administration,TNN1124,1124,綠24,G24
曾文青年活動中心,Zengwun Youth Activity Center,TNN1124,1124,綠24,G24
曾文工務段,Zengwun Construction Section,TNN1124,1124,綠24,G24
曾文二橋口,Zengwun Second Bridge Intersection,TNN1124,1124,綠24,G24
曾文二橋,Zengwun Second Bridge,TNN1124,1124,綠24,G24
樂群新村,Lecyun New Village,TNN1124,1124,綠24,G24
興北,Singbei,TNN1124,1124,綠24,G24
小普陀山,Siaoputuoshan,TNN1124,1124,綠24,G24
照興里,Jhaosing Vil.,TNN1124,1124,綠24,G24
水庫路口,Shueiku Rd. Intersection,TNN1124,1124,綠24,G24
楠西國中,Nansi Junior High School,TNN1124,1124,綠24,G24
楠西,Nansi,TNN1124,1124,綠24,G24
楠西區東勢里,Nansi District Dongshih Vil.,TNN1124,1124,綠24,G24
楠西街,Nansi St.,TNN1124,1124,綠24,G24
楠西區公所,Nansi District Office,TNN1124,1124,綠24,G24
楠西區圖書館,Nansi District Library,TNN1124,1124,綠24,G24
楠西橋,Nansi Bridge,TNN1124,1124,綠24,G24
油車,Youche,TNN1124,1124,綠24,G24
東西煙,Dongsiyan,TNN1124,1124,綠24,G24
鹿陶洋,Lutaoyang,TNN1124,1124,綠24,G24
大林路口,Dalin Rd. Intersection,TNN1124,1124,綠24,G24
埔頭子,Butouzih,TNN1124,1124,綠24,G24
鹿陶,Lutao,TNN1124,1124,綠24,G24
鹿陶廟,Lutao Temple,TNN1124,1124,綠24,G24
竹圍,Jhuwei,TNN1124,1124,綠24,G24
後旦,Houdan,TNN1124,1124,綠24,G24
玉田里,Yutian Vil.,TNN1124,1124,綠24,G24
玉安街口,Yuan St. Intersection,TNN1124,1124,綠24,G24
玉井站,Yujing Bus Station,TNN1124,1124,綠24,G24
順福旅社,Shunfu Hotel,TNN1125,1125,綠25,G25
大埔路口,Dapu Rd. Intersection,TNN1125,1125,綠25,G25
枋樹林,Bingshulin,TNN1125,1125,綠25,G25
楓康,Fongkang,TNN1125,1125,綠25,G25
泰山,Taishan,TNN1125,1125,綠25,G25
大茅埔,Damaopu,TNN1125,1125,綠25,G25
長枝坑,Jhangjhihkeng,TNN1125,1125,綠25,G25
第十莊,10th Jhuang,TNN1125,1125,綠25,G25
過山,Guoshan,TNN1125,1125,綠25,G25
第八莊,8th Jhuang,TNN1125,1125,綠25,G25
草嶺,Caoling,TNN1125,1125,綠25,G25
第六莊,6th Jhuang,TNN1125,1125,綠25,G25
嘉義農場口,Chiayi Farm,TNN1125,1125,綠25,G25
第四莊,4th Jhuang,TNN1125,1125,綠25,G25
第三莊,3rd Jhuang,TNN1125,1125,綠25,G25
第二莊,2nd Jhuang,TNN1125,1125,綠25,G25
第一莊,1st Jhuang,TNN1125,1125,綠25,G25
風吹嶺二,Fongchueiling 2,TNN1125,1125,綠25,G25
風吹嶺,Fongchueiling,TNN1125,1125,綠25,G25
茶水站,Chashueijhan,TNN1125,1125,綠25,G25
復興站,Fusingjhan,TNN1125,1125,綠25,G25
社區口,Shecyukou,TNN1125,1125,綠25,G25
雙溪,Shuang River,TNN1125,1125,綠25,G25
吊橋頭,Diaociaotou,TNN1125,1125,綠25,G25
坊子頭,Fangzihtou,TNN1125,1125,綠25,G25
東勢坑,Dongshihkeng,TNN1125,1125,綠25,G25
密枝北,North Mijhih,TNN1125,1125,綠25,G25
密枝,Mijhih,TNN1125,1125,綠25,G25
密枝南,South Mijhih,TNN1125,1125,綠25,G25
埤仔坑,Bizihkeng,TNN1125,1125,綠25,G25
風窗,Fongchuang,TNN1125,1125,綠25,G25
山頂,Shanding,TNN1125,1125,綠25,G25
檨子坑,Shezihkeng,TNN1125,1125,綠25,G25
水庫路口,Shueiku Rd. Intersection,TNN1125,1125,綠25,G25
楠西國中,Nansi Junior High School,TNN1125,1125,綠25,G25
楠西,Nansi,TNN1125,1125,綠25,G25
楠西區東勢里,Nansi District Dongshih Vil.,TNN1125,1125,綠25,G25
楠西街,Nansi St.,TNN1125,1125,綠25,G25
楠西區公所,Nansi District Office,TNN1125,1125,綠25,G25
楠西區圖書館,Nansi District Library,TNN1125,1125,綠25,G25
楠西橋,Nansi Bridge,TNN1125,1125,綠25,G25
油車,Youche,TNN1125,1125,綠25,G25
東西煙,Dongsiyan,TNN1125,1125,綠25,G25
鹿陶洋,Lutaoyang,TNN1125,1125,綠25,G25
大林路口,Dalin Rd. Intersection,TNN1125,1125,綠25,G25
埔頭子,Butouzih,TNN1125,1125,綠25,G25
鹿陶,Lutao,TNN1125,1125,綠25,G25
鹿陶廟,Lutao Temple,TNN1125,1125,綠25,G25
竹圍,Jhuwei,TNN1125,1125,綠25,G25
後旦,Houdan,TNN1125,1125,綠25,G25
玉田里,Yutian Vil.,TNN1125,1125,綠25,G25
玉安街口,Yuan St. Intersection,TNN1125,1125,綠25,G25
玉井站,Yujing Bus Station,TNN1125,1125,綠25,G25
玉井站,Yujing Bus Station,TNN1125,1125,綠25,G25
玉安街口,Yuan St. Intersection,TNN1125,1125,綠25,G25
玉田里,Yutian Vil.,TNN1125,1125,綠25,G25
後旦,Houdan,TNN1125,1125,綠25,G25
竹圍,Jhuwei,TNN1125,1125,綠25,G25
鹿陶廟,Lutao Temple,TNN1125,1125,綠25,G25
鹿陶,Lutao,TNN1125,1125,綠25,G25
埔頭子,Butouzih,TNN1125,1125,綠25,G25
大林路口,Dalin Rd. Intersection,TNN1125,1125,綠25,G25
鹿陶洋,Lutaoyang,TNN1125,1125,綠25,G25
東西煙,Dongsiyan,TNN1125,1125,綠25,G25
油車,Youche,TNN1125,1125,綠25,G25
楠西橋,Nansi Bridge,TNN1125,1125,綠25,G25
楠西區圖書館,Nansi District Library,TNN1125,1125,綠25,G25
楠西區公所,Nansi District Office,TNN1125,1125,綠25,G25
楠西街,Nansi St.,TNN1125,1125,綠25,G25
楠西區東勢里,Nansi District Dongshih Vil.,TNN1125,1125,綠25,G25
楠西,Nansi,TNN1125,1125,綠25,G25
楠西國中,Nansi Junior High School,TNN1125,1125,綠25,G25
水庫路口,Shueiku Rd. Intersection,TNN1125,1125,綠25,G25
檨子坑,Shezihkeng,TNN1125,1125,綠25,G25
山頂,Shanding,TNN1125,1125,綠25,G25
風窗,Fongchuang,TNN1125,1125,綠25,G25
埤仔坑,Bizihkeng,TNN1125,1125,綠25,G25
密枝南,South Mijhih,TNN1125,1125,綠25,G25
密枝,Mijhih,TNN1125,1125,綠25,G25
密枝北,North Mijhih,TNN1125,1125,綠25,G25
東勢坑,Dongshihkeng,TNN1125,1125,綠25,G25
坊子頭,Fangzihtou,TNN1125,1125,綠25,G25
吊橋頭,Diaociaotou,TNN1125,1125,綠25,G25
雙溪,Shuang River,TNN1125,1125,綠25,G25
社區口,Shecyukou,TNN1125,1125,綠25,G25
復興站,Fusingjhan,TNN1125,1125,綠25,G25
茶水站,Chashueijhan,TNN1125,1125,綠25,G25
風吹嶺,Fongchueiling,TNN1125,1125,綠25,G25
風吹嶺二,Fongchueiling 2,TNN1125,1125,綠25,G25
第一莊,1st Jhuang,TNN1125,1125,綠25,G25
第二莊,2nd Jhuang,TNN1125,1125,綠25,G25
第三莊,3rd Jhuang,TNN1125,1125,綠25,G25
第四莊,4th Jhuang,TNN1125,1125,綠25,G25
嘉義農場口,Chiayi Farm,TNN1125,1125,綠25,G25
第六莊,6th Jhuang,TNN1125,1125,綠25,G25
草嶺,Caoling,TNN1125,1125,綠25,G25
第八莊,8th Jhuang,TNN1125,1125,綠25,G25
過山,Guoshan,TNN1125,1125,綠25,G25
第十莊,10th Jhuang,TNN1125,1125,綠25,G25
長枝坑,Jhangjhihkeng,TNN1125,1125,綠25,G25
大茅埔,Damaopu,TNN1125,1125,綠25,G25
泰山,Taishan,TNN1125,1125,綠25,G25
楓康,Fongkang,TNN1125,1125,綠25,G25
枋樹林,Bingshulin,TNN1125,1125,綠25,G25
大埔路口,Dapu Rd. Intersection,TNN1125,1125,綠25,G25
大埔鄉公所,Dapu Township Office,TNN1125,1125,綠25,G25
土地公廟,Tudigong Temple,TNN1125,1125,綠25,G25
大埔(嘉義),Dapu(Chiayi),TNN1125,1125,綠25,G25
順福旅社,Shunfu Hotel,TNN1125,1125,綠25,G25
甲仙,Jiasian,TNN1126,1126,綠26,G26
甲仙橋,Jiasian Bridge,TNN1126,1126,綠26,G26
公館,Gongguan,TNN1126,1126,綠26,G26
新榮巷,Sinrong Lane,TNN1126,1126,綠26,G26
田厝(近甲仙),Tiancuo(Near Jiasian),TNN1126,1126,綠26,G26
田園,Tianyuan,TNN1126,1126,綠26,G26
牛百葉,Nioubaiye,TNN1126,1126,綠26,G26
上歸林,Shanggueilin,TNN1126,1126,綠26,G26
下歸林,Siagueilin,TNN1126,1126,綠26,G26
羌黃坑,Cianghuangkeng,TNN1126,1126,綠26,G26
十二鄰庄,Shiherlinjhuang,TNN1126,1126,綠26,G26
茅埔,Maopu,TNN1126,1126,綠26,G26
玉山,Yushan,TNN1126,1126,綠26,G26
南平,Nanping,TNN1126,1126,綠26,G26
下頭子,Siatouzih,TNN1126,1126,綠26,G26
頭份子,Toufenzih,TNN1126,1126,綠26,G26
北寮國小,Beiliao Elementary School,TNN1126,1126,綠26,G26
北寮,Beiliao,TNN1126,1126,綠26,G26
北寮街尾,Beiliao St.,TNN1126,1126,綠26,G26
四埔,Sihpu,TNN1126,1126,綠26,G26
三埔,Sanpu,TNN1126,1126,綠26,G26
二埔,Erpu,TNN1126,1126,綠26,G26
坑口,Kengkou,TNN1126,1126,綠26,G26
山後,Shanhou,TNN1126,1126,綠26,G26
砂子田,Shazihtian,TNN1126,1126,綠26,G26
農會超商前,Farmers’ Assn. Supermarket,TNN1126,1126,綠26,G26
玉井國中,Yujing Junior High School,TNN1126,1126,綠26,G26
玉田里,Yutian Vil.,TNN1126,1126,綠26,G26
玉安街口,Yuan St. Intersection,TNN1126,1126,綠26,G26
玉井站,Yujing Bus Station,TNN1126,1126,綠26,G26
玉井站,Yujing Bus Station,TNN1126,1126,綠26,G26
玉安街口,Yuan St. Intersection,TNN1126,1126,綠26,G26
玉田里,Yutian Vil.,TNN1126,1126,綠26,G26
玉井國中,Yujing Junior High School,TNN1126,1126,綠26,G26
農會超商前,Farmers’ Assn. Supermarket,TNN1126,1126,綠26,G26
砂子田,Shazihtian,TNN1126,1126,綠26,G26
山後,Shanhou,TNN1126,1126,綠26,G26
坑口,Kengkou,TNN1126,1126,綠26,G26
二埔,Erpu,TNN1126,1126,綠26,G26
三埔,Sanpu,TNN1126,1126,綠26,G26
四埔,Sihpu,TNN1126,1126,綠26,G26
北寮街尾,Beiliao St.,TNN1126,1126,綠26,G26
北寮,Beiliao,TNN1126,1126,綠26,G26
北寮國小,Beiliao Elementary School,TNN1126,1126,綠26,G26
頭份子,Toufenzih,TNN1126,1126,綠26,G26
下頭子,Siatouzih,TNN1126,1126,綠26,G26
南平,Nanping,TNN1126,1126,綠26,G26
玉山,Yushan,TNN1126,1126,綠26,G26
茅埔,Maopu,TNN1126,1126,綠26,G26
十二鄰庄,Shiherlinjhuang,TNN1126,1126,綠26,G26
羌黃坑,Cianghuangkeng,TNN1126,1126,綠26,G26
下歸林,Siagueilin,TNN1126,1126,綠26,G26
上歸林,Shanggueilin,TNN1126,1126,綠26,G26
牛百葉,Nioubaiye,TNN1126,1126,綠26,G26
田園,Tianyuan,TNN1126,1126,綠26,G26
田厝(近甲仙),Tiancuo(Near Jiasian),TNN1126,1126,綠26,G26
新榮巷,Sinrong Lane,TNN1126,1126,綠26,G26
公館,Gongguan,TNN1126,1126,綠26,G26
甲仙橋,Jiasian Bridge,TNN1126,1126,綠26,G26
甲仙,Jiasian,TNN1126,1126,綠26,G26
茄苳橋,Jiadong Bridge,TNN1127,1127,綠27,G27
金馬寮,Jinmaliao,TNN1127,1127,綠27,G27
北頭,Beitou,TNN1127,1127,綠27,G27
大坪,Daping,TNN1127,1127,綠27,G27
東埔派出所,Dongpu Police Station,TNN1127,1127,綠27,G27
西廍,Sibu,TNN1127,1127,綠27,G27
界址,Jiezhi,TNN1127,1127,綠27,G27
南化區公所,Nanhua District Office,TNN1127,1127,綠27,G27
南化國中,Nanhua Junior High School,TNN1127,1127,綠27,G27
小崙尾,Siaolunwei,TNN1127,1127,綠27,G27
湘子埔,Siangzihpu,TNN1127,1127,綠27,G27
鏡面水庫,Jingmian Reservoir,TNN1127,1127,綠27,G27
七苓,Ciling,TNN1127,1127,綠27,G27
北平里,Beiping Vil.,TNN1127,1127,綠27,G27
南寮,Nanliao,TNN1127,1127,綠27,G27
北寮街尾,Beiliao St.,TNN1127,1127,綠27,G27
四埔,Sihpu,TNN1127,1127,綠27,G27
三埔,Sanpu,TNN1127,1127,綠27,G27
二埔,Erpu,TNN1127,1127,綠27,G27
坑口,Kengkou,TNN1127,1127,綠27,G27
山後,Shanhou,TNN1127,1127,綠27,G27
